"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050727","regulation of inflammatory response","85/2044","460/18860",0.184782608695652,1.70499021526419,5.33693016915689,5.5298993537685e-07,0.000138250194239541,0.000116392057439938,"TAC1/SELE/HGF/IL17RB/SBNO2/TNFRSF1A/FCGR2B/PTGS2/MGLL/MKRN2/MGST2/NLRP1/TREM2/MMP9/PYCARD/NKG7/SERPINE1/MAP3K8/NFKB1/BIRC2/MDK/BCL6/IL1R1/IL1RL1/GBP3/TNFSF4/MMP8/TNFAIP3/C3/PPARG/SYT11/DHX9/EDNRB/KLF4/TLR4/IER3/TLR2/CASP1/CASP5/UACA/CALHM2/SLC39A8/S100A8/NFKBIZ/AGTR1/OSMR/TNIP1/MFHAS1/FCGR1A/GBP5/PIK3AP1/GNA14/SPATA2/SLAMF8/GBP2/TNFAIP8L2/S100A9/S100A12/CCR1/PRKCD/KLKB1/GPER1/SYK/LRFN5/C15orf39/NOD2/STAT3/ADORA2B/PTGER4/CEBPB/MYD88/NUPR1/GPR4/SOCS3/STING1/LILRA5/HLA-DRB1/TLR7/CASP4/PLCG2/C2CD4A/MIR590/GPSM3/NEAT1/CCL5",85
"GO:0042060","wound healing","84/2044","453/18860",0.185430463576159,1.71096797605008,5.34005906714651,5.54016473826845e-07,0.000138250194239541,0.000116392057439938,"SLC11A1/DGKG/RAB27A/MCAM/EDN1/CD59/ANGPT2/TGFB2/DSP/SERPIND1/HMOX1/MYL9/TIMP1/TFPI2/CAV1/SERPINE1/TGFBR1/HGFAC/VWF/FGFR1OP2/SMOC2/VEGFA/HBEGF/IL1A/PLEK/NFE2L2/ANGPTL1/PLA2G4A/F3/TNFAIP3/PLAU/SRSF6/F13A1/CDKN1A/RREB1/AHNAK/PRRG1/RAF1/PPARG/EMILIN2/SYT11/TLR4/CASP1/MYOF/ENTPD1/ACVRL1/ERBB2/SERPING1/FZD7/NRG1/PAFAH2/JAML/IL6R/WNT4/PRKCD/F2RL2/F2RL1/KLKB1/SYK/FUNDC2/CASP7/ANGPTL4/COL3A1/P2RY12/PTK2/P2RY1/NDNF/ANO6/GPR4/GATA2/PRF1/ACTG1/PROS1/PLSCR1/SERPINA1/OCLN/PLCG2/MPIG6B/DDR1/CLIC1/ITGB3/EPPK1/PECAM1/DGKK",84
"GO:0071276","cellular response to cadmium ion","13/2044","26/18860",0.5,4.61350293542074,6.42809415513453,7.29911725127202e-07,0.000174857652871473,0.000147211670036181,"SLC11A1/MT3/HMOX1/ABCB6/MT1G/MT2A/SLC39A8/CER1/MT1E/MT1X/MT1H/MT1A/MT1M",13
"GO:0051251","positive regulation of lymphocyte activation","68/2044","346/18860",0.196531791907514,1.81339999773763,5.3239076467128,7.86016891687929e-07,0.000177252249981876,0.000149227667814359,"TAC1/CD4/TYROBP/CD74/RUNX3/NCK2/MLH1/IL4R/TNFSF13B/PYCARD/IL4I1/LILRB1/CAV1/DOCK8/MAP3K8/CCL2/KMT5B/MDK/CD83/VNN1/BCL6/IL1A/CD46/TNFSF4/HSPH1/NCKAP1L/BTN2A2/CDKN1A/TNFSF14/TLR4/SLC7A1/GPR65/HSPD1/NFKBIZ/RUNX1/TNFRSF13C/VCAM1/TGFBR2/PBRM1/SYK/B2M/NOD2/IGF2/NFKBID/IL12A/TNIP2/INPP5D/GPR183/MALT1/CCL19/MYD88/ATAD5/PTPN11/HLA-DQB1/EGR3/KLHL25/LILRB4/HLA-DRB1/HLA-DQA1/SLC39A10/HLA-DRB5/CR1/FCGR3A/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1/CCL5",68
"GO:0050867","positive regulation of cell activation","76/2044","401/18860",0.189526184538653,1.74875921741634,5.28382845997584,7.99100141845158e-07,0.000177252249981876,0.000149227667814359,"TAC1/CD4/TYROBP/CD74/RUNX3/NCK2/MLH1/IL4R/TREM2/TNFSF13B/PYCARD/IL4I1/LILRB1/CAV1/DOCK8/ACTA2/MAP3K8/CCL2/KMT5B/MDK/CD83/VNN1/BCL6/IL1A/IL1RL1/PLEK/PLA2G4A/CD46/TNFSF4/MMP8/NR4A3/HSPH1/NCKAP1L/BTN2A2/CDKN1A/TNFSF14/TLR4/SLC7A1/GPR65/HSPD1/NFKBIZ/RUNX1/TNFRSF13C/VCAM1/TGFBR2/PBRM1/SYK/B2M/NOD2/IGF2/NFKBID/IL12A/TNIP2/INPP5D/GPR183/MALT1/CCL19/MYD88/ATAD5/PTPN11/HLA-DQB1/EGR3/KLHL25/LILRB4/LILRA5/HLA-DRB1/HLA-DQA1/SLC39A10/HLA-DRB5/CR1/FCGR3A/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1/CCL5",76
"GO:0071260","cellular response to mechanical stimulus","24/2044","76/18860",0.315789473684211,2.91379132763415,5.82835189779499,8.30400272647872e-07,0.000177336680573683,0.000149298749452582,"MAP3K14/TNFRSF1A/TLR8/COL1A1/NFKB1/LTBR/SLC2A1/TNFRSF10B/IRF1/TNFSF14/SLC38A2/TLR4/CASP1/CASP5/CHEK1/BAG3/PTGER4/MYD88/BNIP3/PTPN11/TLR5/TLR7/ITGB3/PECAM1",24
"GO:0002696","positive regulation of leukocyte activation","73/2044","381/18860",0.191601049868766,1.7679040119985,5.27920611450264,8.58701575661513e-07,0.000177336680573683,0.000149298749452582,"TAC1/CD4/TYROBP/CD74/RUNX3/NCK2/MLH1/IL4R/TREM2/TNFSF13B/PYCARD/IL4I1/LILRB1/CAV1/DOCK8/MAP3K8/CCL2/KMT5B/MDK/CD83/VNN1/BCL6/IL1A/IL1RL1/PLA2G4A/CD46/TNFSF4/MMP8/NR4A3/HSPH1/NCKAP1L/BTN2A2/CDKN1A/TNFSF14/TLR4/SLC7A1/GPR65/HSPD1/NFKBIZ/RUNX1/TNFRSF13C/VCAM1/TGFBR2/PBRM1/SYK/B2M/NOD2/IGF2/NFKBID/IL12A/TNIP2/INPP5D/GPR183/MALT1/CCL19/MYD88/ATAD5/PTPN11/HLA-DQB1/EGR3/KLHL25/LILRB4/HLA-DRB1/HLA-DQA1/SLC39A10/HLA-DRB5/CR1/FCGR3A/HLA-DOA/HLA-DRA/HLA-DPB1/HLA-DPA1/CCL5",73
"GO:0071216","cellular response to biotic stimulus","57/2044","274/18860",0.208029197080292,1.91948662276629,5.34522704222898,9.2948142933119e-07,0.000182791028453156,0.000153890734116163,"UPF1/SBNO2/FCGR2B/ABCB1/TREM2/MMP9/SLC7A5/PYCARD/LILRB1/SERPINE1/CCL2/NFKB1/PLSCR4/IL1A/GBP3/TNFSF4/MMP8/TNFAIP3/TRIM5/CD180/EDNRB/TLR4/TLR2/CASP1/IRF8/NFKBIZ/TNIP1/CCL28/GBP5/LY96/PPP1R15B/SPON2/CCR5/GBP2/HMGB2/SYK/CASP7/B2M/NOD2/CX3CR1/TNIP2/CXCL10/PTAFR/CXCL8/CD14/MALT1/CEBPB/MYD88/TRIB1/TLR1/PTPN11/IRAK1/FCAR/TLR5/ARID5A/PLCG2/CARD16",57
"GO:0002468","dendritic cell antigen processing and presentation","10/2044","16/18860",0.625,5.76687866927593,6.65037244755223,9.46154931048227e-07,0.000182791028453156,0.000153890734116163,"SLC11A1/CD74/FCGR2B/NOD1/FGL2/NOD2/CCL19/HLA-DRB1/MPEG1/HLA-DRA",10
"GO:1902106","negative regulation of leukocyte differentiation","32/2044","120/18860",0.266666666666667,2.46053489889106,5.59572283574251,9.8851809758299e-07,0.000185007340200767,0.000155756634454688,"CD74/RUNX3/RC3H2/FCGR2B/IL4R/LILRB1/JAK3/TMEM176B/MDK/CD69/BCL6/ID2/TNFSF4/INHA/IRF1/FGL2/LRRC17/TLR4/MYC/ERBB2/CDKN2A/C1QC/RUNX1/FBN1/INPP5D/TRIB1/GATA2/LILRB4/IFNA2/NRARP/CR1/MAFB",32
