"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2001234","negative regulation of apoptotic signaling pathway","42/1746","245/18860",0.171428571428571,1.85174275895925,4.2861331474668,6.75796781744129e-05,0.00641999132392598,0.00555663742953244,"CFLAR/FYN/PLAUR/HGF/CD44/PIK3CB/EYA2/ENO1/GSK3B/RRN3/HMOX1/HSPB1/SERPINE1/NME5/NFE2L2/HDAC1/CTH/CLU/IFI6/LGALS3/YAP1/ITGAV/FGF2/TMBIM6/AKT1/MCL1/SLC25A4/MPV17L/FZD1/ZNF385A/PEA15/MAPK7/ACAA2/QARS1/RELA/PELI3/RTKN2/PYCR1/PTTG1IP/LRRK2/NOC2L/SCRT2",42
"GO:0007269","neurotransmitter secretion","30/1746","154/18860",0.194805194805195,2.10425313518097,4.39485167663567,6.89968361322649e-05,0.00641999132392598,0.00555663742953244,"SYT13/SLC4A8/PFN2/CADPS2/RPH3A/STX1B/STX2/RAP1A/RAP1B/SNAP25/DYSF/PPP3CA/SYT2/CPLX2/GPR158/WNT7A/SYN2/TPRG1L/SV2A/BRSK1/CADPS/PRKCB/CPLX1/SYT12/MCTP1/SCRIB/CACNB4/SV2B/PCLO/LRRK2",30
"GO:0099643","signal release from synapse","30/1746","154/18860",0.194805194805195,2.10425313518097,4.39485167663567,6.89968361322649e-05,0.00641999132392598,0.00555663742953244,"SYT13/SLC4A8/PFN2/CADPS2/RPH3A/STX1B/STX2/RAP1A/RAP1B/SNAP25/DYSF/PPP3CA/SYT2/CPLX2/GPR158/WNT7A/SYN2/TPRG1L/SV2A/BRSK1/CADPS/PRKCB/CPLX1/SYT12/MCTP1/SCRIB/CACNB4/SV2B/PCLO/LRRK2",30
"GO:0048588","developmental cell growth","41/1746","238/18860",0.172268907563025,1.86081992934631,4.26867722065486,7.32879588058535e-05,0.00671271897687365,0.00580999936585878,"TNFRSF12A/FSTL4/CYFIP2/NTN1/SPAG6/GSK3B/ATG16L1/SYT17/PTPRS/CACNG7/MAG/LHX2/PPP3CB/RASAL1/PLXNA1/RTN4/RGS4/BCL11A/EDN3/NRN1/SOX9/RNF6/APOE/DCLK1/SPART/SEMA4F/SEMA7A/PRICKLE1/RNF157/SYT2/CPNE9/TMEM108/AKAP6/PDLIM5/CLASP2/ISLR2/SSNA1/EFNA5/MAPT/SYT3/TWF2",41
"GO:0030900","forebrain development","63/1746","419/18860",0.15035799522673,1.62414191865758,4.12670871689786,8.08959933773878e-05,0.00729557404889612,0.00631447268144145,"ARX/FYN/ATP2B4/CDON/NDST1/PALS1/FGFR1/OPHN1/GSK3B/ATG16L1/LAMB1/CRTAC1/EFNA2/CRKL/RPGRIP1L/PTPRS/LHX2/AKNA/MDK/KCNA1/NR2E1/PLXNA1/RTN4/HDAC1/UCHL5/CREB1/BMP2/FOXP2/SMO/LARGE1/SCYL2/TUBB2A/TUBB2B/MGARP/SEMA7A/FGF2/ASCL1/TMEM108/EIF2B5/CRH/NFIB/FEZ1/KIRREL3/SLC7A11/WNT7A/ZIC3/LRP8/ELAVL4/NEUROD6/PTCHD1/BMERB1/FOS/HAP1/KCNA2/SOX2/PLCB1/SECISBP2/LRRK2/FLNA/PGAP1/CCDC85C/SHANK3/SRGAP2",63
"GO:0009615","response to virus","66/1746","445/18860",0.148314606741573,1.60206957797598,4.10531525717009,8.40418346258813e-05,0.00746444294813509,0.00646063226310603,"IFNGR1/EIF2AK2/ENO1/EXOSC5/DDX1/ATG16L1/NLRP1/CD40/ZNF175/GSDME/ZC3HAV1/HSPB1/RIGI/DTX4/UNC93B1/OAS3/IFIH1/CHMP3/GBP1/CLU/TRIM25/TRIM6/NMI/IRF1/GTF2F1/BECN1/IFI6/APOBEC3F/BST2/TRIM21/TRIM5/POLR3F/DCLK1/DHX9/IL33/IFNA21/SENP7/PARP9/UBL7/HERC5/PML/IFITM3/POLR3A/EPG5/MOV10/SPON2/IFI16/DTX3L/SMAD3/TRIM56/RELA/DHX36/DDX60L/SETD2/TRIM52/USP18/IFITM2/IRF7/IFITM1/POLR3C/ISG15/PLSCR1/TRAF3IP1/TRIM27/IRF9/ZCCHC3",66
"GO:1904861","excitatory synapse assembly","13/1746","43/18860",0.302325581395349,3.2656703694824,4.7507420079784,9.03207534220475e-05,0.00790239188895586,0.00683968627642214,"FGFR1/PTPRS/PTK2B/PRICKLE1/GRID2/PTPRD/WNT7A/ZDHHC12/PTPN13/NPTX1/VSTM5/SHANK3/SRGAP2",13
"GO:0017156","calcium-ion regulated exocytosis","17/1746","67/18860",0.253731343283582,2.74076353627054,4.5591597676075,9.41832972230434e-05,0.00811915424002177,0.00702729864729209,"SYT13/CADPS2/RPH3A/STX1B/SYT17/PPP3CB/RAP1B/SNAP25/PPP3CA/SYT2/SYN2/KCNB1/CADPS/SYT12/SCAMP5/SYT15/SYT3",17
"GO:0042552","myelination","30/1746","157/18860",0.191082802547771,2.06404447654694,4.2762162252489,9.96428054215288e-05,0.00825265470297517,0.00714284610395954,"TG/GPM6B/ERBB3/PALS1/MTMR2/ATRN/MAPK1/MAPK3/PLLP/FA2H/MAG/PTPRZ1/CTSC/CLU/PLP1/ORMDL1/LARGE1/SBF2/LPIN1/SCN2A/AFG3L2/ERBB2/AKT1/EIF2B5/PARD3/NCSTN/SH3TC2/MAL/UGT8/SCN8A",30
"GO:0006816","calcium ion transport","65/1746","439/18860",0.148063781321185,1.59936020373284,4.05853455786952,9.96863682792441e-05,0.00825265470297517,0.00714284610395954,"CACNG3/CACNA2D2/FYN/HOMER3/MCOLN3/SEC61A1/ATP2B4/CACNB1/GNB5/ATP2B1/TMEM38A/SRI/ADCYAP1R1/DNM1L/FKBP1A/SLC8B1/MCOLN1/HTR2A/CACNG7/PPP3CB/RGS4/PTK2B/LGALS3/RAMP1/PLCE1/ITGAV/FGF2/TRPC3/PPP3CA/TMBIM6/PML/AFG3L2/AKT1/ATP1B1/CALM2/CRH/CAMK2G/PLCB3/GPM6A/AKAP6/HOMER1/SLC24A2/ATP2B2/CACNA2D3/CACHD1/GRIN2C/TMC1/PRKCB/CACNG2/STIM1/SLC3A2/PRKCE/HAP1/SLC35G1/ANO6/CACNB4/PLCB1/SLC8A1/GRIN2A/FLNA/ANXA6/ERO1A/NOS1AP/STIMATE/ITGB3",65
"GO:0035725","sodium ion transmembrane transport","34/1746","187/18860",0.181818181818182,1.96396959283557,4.23138727470509,9.99553879070687e-05,0.00825265470297517,0.00714284610395954,"SLC6A7/SLC38A5/SLC4A7/SLC4A8/MCOLN3/ATP2B4/SLC12A2/TESC/SLC8B1/MCOLN1/SLC17A7/SCN1B/SLC38A1/FGF12/SLC6A6/SLC41A1/KCNK1/SCN2A/FXYD6/HCN4/ATP1B1/SCN1A/SCN2B/SLC24A2/ATP1A1/HCN1/SCN3B/SLC20A2/SCN9A/PRKCE/ANO6/SLC8A1/GRIN2A/SCN8A",34
"GO:2001233","regulation of apoptotic signaling pathway","61/1746","406/18860",0.150246305418719,1.62293546403038,4.05290571800455,0.000106441306890549,0.0086660964026722,0.00750068858497729,"CFLAR/TNFRSF12A/FYN/PLAUR/HGF/CD44/MAPK9/PIK3CB/EYA2/ENO1/FGFR1/GSK3B/RRN3/TGFB2/TREM2/HMOX1/STX4/GSDME/HSPB1/SERPINE1/FBXW7/CTSC/LTBR/NME5/NFE2L2/HDAC1/CTH/CLU/BECN1/IFI6/LGALS3/YAP1/ITGAV/FGF2/TMBIM6/PML/AKT1/MCL1/RPS3/SLC25A4/DEPTOR/MPV17L/FZD1/ZNF385A/PEA15/MAPK7/ACAA2/CRADD/MAL/QARS1/RAD9A/RELA/PELI3/NUPR1/RTKN2/PYCR1/PTTG1IP/LRRK2/NOC2L/FIS1/SCRT2",61
"GO:0110076","negative regulation of ferroptosis","7/1746","14/18860",0.5,5.40091638029782,5.26142310206316,0.00011005085243341,0.00875305813990124,0.00757595579635547,"HMOX1/NFE2L2/ACLY/SLC7A11/SQSTM1/FTH1/NQO1",7
